-0.0114,-0.0099,0.0519,-0.0051,0.0083,-0.0094,-0.0016,1.0000,-0.0012,0.0011,-0.002853,0.00119,-0.001712,0,0,0,-0.4738,0.7699,-0.8747,1.157E-05,1.157E-05,1.157E-05,0.01157,0.01157,0.01157,1.13E-08,1E-08,1.13E-08,1.13E-08,15213479
-0.0114,-0.0099,0.0519,-0.0051,0.0082,-0.0099,-0.0016,1.0000,-0.0012,0.0011,-0.002853,0.00119,-0.001712,0,0,0,0.0108,-0.05039,-0.2043,1.214E-05,1.214E-05,1.214E-05,0.01207,0.01207,0.01207,1.135E-08,1E-08,1.135E-08,1.135E-08,15215718
-0.0100,-0.0106,0.0518,-0.0129,0.0205,-0.0274,-0.0016,1.0000,-0.0012,0.0011,-0.002853,0.00119,-0.001712,0,0,0,-0.4595,0.7156,-1.059,3.275E-05,3.265E-05,3.295E-05,0.04055,0.04055,0.04055,1.445E-08,9.904E-09,1.437E-08,1.445E-08,15232755
-0.0104,-0.0108,0.0510,-0.0145,0.0179,-0.0325,-0.0016,1.0000,-0.0012,0.0011,-0.002853,0.00119,-0.001712,1.581E-05,-2.073E-05,-3.326E-05,0.01103,-0.0501,-0.2023,9.577E-06,9.462E-06,9.807E-06,0.04592,0.04591,0.04594,1.511E-08,9.81E-09,1.489E-08,1.511E-08,15240829
-0.0105,-0.0107,0.0508,-0.0147,0.0178,-0.0340,-0.0016,1.0000,-0.0012,0.0011,-0.002853,0.00119,-0.001712,1.581E-05,-2.073E-05,-3.326E-05,-0.0268,-0.008586,-0.2407,1.883E-05,1.871E-05,1.908E-05,0.0496,0.04959,0.04962,1.552E-08,9.81E-09,1.53E-08,1.552E-08,15246869
-0.0106,-0.0106,0.0505,-0.0149,0.0178,-0.0360,-0.0016,1.0000,-0.0012,0.0011,-0.002853,0.00119,-0.001712,1.581E-05,-2.073E-05,-3.326E-05,-0.0268,-0.00861,-0.2407,3.878E-05,3.865E-05,3.906E-05,0.05636,0.05635,0.05638,1.626E-08,9.81E-09,1.604E-08,1.626E-08,15255089
-0.0106,-0.0106,0.0505,-0.0149,0.0178,-0.0361,-0.0016,1.0000,-0.0012,0.0011,-0.002853,0.00119,-0.001712,1.581E-05,-2.073E-05,-3.326E-05,-0.02429,0.06795,-0.2361,4.04E-05,4.026E-05,4.067E-05,0.05642,0.05641,0.05643,1.627E-08,9.81E-09,1.605E-08,1.627E-08,15255842
-0.0099,-0.0107,0.0502,0.0017,0.0154,-0.0411,-0.0016,1.0000,-0.0011,0.0011,-0.002853,0.00119,-0.001711,-0.0001039,-4.343E-05,-6.765E-05,-0.02437,0.06798,-0.234,1.536E-05,1.517E-05,1.574E-05,0.04215,0.04196,0.04251,1.669E-08,9.718E-09,1.631E-08,1.668E-08,15266421
-0.0099,-0.0105,0.0499,0.0014,0.0150,-0.0434,-0.0016,1.0000,-0.0011,0.0011,-0.002853,0.00119,-0.001711,-0.0001039,-4.343E-05,-6.765E-05,-0.02808,-0.04686,-0.2431,3.411E-05,3.381E-05,3.471E-05,0.05087,0.05068,0.05124,1.765E-08,9.718E-09,1.727E-08,1.764E-08,15275758
-0.0126,-0.0119,0.0530,-0.0439,-0.0104,0.0122,-0.0016,1.0000,-0.0011,0.0011,-0.002853,0.00119,-0.001711,0.0002948,-0.0002671,0.0004295,-0.02825,-0.04634,-0.2402,2.412E-05,2.394E-05,2.447E-05,0.05219,0.05209,0.0524,1.853E-08,9.628E-09,1.797E-08,1.852E-08,15288947
-0.0129,-0.0120,0.0531,-0.0438,-0.0105,0.0110,-0.0016,1.0000,-0.0011,0.0011,-0.002853,0.00119,-0.001711,0.0002948,-0.0002671,0.0004295,0.01276,-0.01397,-0.1622,3.834E-05,3.811E-05,3.881E-05,0.0572,0.0571,0.0574,1.908E-08,9.628E-09,1.852E-08,1.908E-08,15296014
